# default s1 SPL
freq,value
20,88.5
20.8,89
21.63,89.5
22.5,90
23.4,90.5
24.34,90.9
25.31,91.2
26.32,91.4
27.38,91.6
28.47,91.8
29.61,91.9
30.8,92.2
32.03,92.5
33.31,93
34.65,93.5
36.03,94.1
37.48,94.5
38.98,94.9
40.54,95.2
42.16,95.4
43.85,95.5
45.6,95.6
47.43,95.7
49.32,95.8
51.3,95.9
53.35,96
55.49,96
57.71,96.1
60.02,96.1
62.42,96.2
64.92,96.2
67.52,96.2
70.22,96.2
73.03,96.3
75.95,96.3
78.99,95.9
82.16,95.9
85.45,95.9
88.87,96
92.42,96.1
96.12,96.3
99.97,96.4
103.97,96.5
108.13,96.6
112.46,96.6
116.96,96.5
121.64,96.4
126.51,96.1
131.58,95.9
136.84,95.6
142.32,95.5
148.02,95.4
153.94,95.4
160.1,95.4
166.51,95.3
173.18,95.1
180.11,94.7
187.32,94.1
194.82,93.4
202.62,92.8
210.73,92.2
219.16,91.8
227.93,91.4
237.06,90.8
246.55,89.8
256.41,88.7
266.68,87.7
277.35,86.9
288.45,86.3
300,85.5
