# fk-top-6-1w meas
freq,value
40,65.7
42.59,66.8
45.35,67.8
48.29,68.9
51.42,70
54.75,71.1
58.3,72.2
62.07,73.2
66.09,74.3
70.38,75.3
74.93,76.4
79.79,77.4
84.96,78.4
90.46,79.4
96.32,80.4
102.56,81.3
109.21,82.2
116.28,83.1
123.82,83.9
131.84,84.7
140.38,85.4
149.48,86
159.16,86.6
169.47,87.1
180.45,87.5
192.14,87.9
204.59,88.2
217.84,88.5
231.96,88.7
246.98,88.8
262.98,89
280.02,89.1
298.16,89.2
317.48,89.2
338.05,89.3
359.95,89.3
383.27,89.4
408.1,89.4
434.54,89.4
462.69,89.4
492.67,89.5
524.58,89.5
558.57,89.5
594.76,89.5
633.29,89.5
674.32,89.5
718,89.5
764.52,89.5
814.05,89.5
866.79,89.5
922.95,89.5
982.74,89.5
1046.41,89.5
1114.2,89.5
1186.38,89.5
1263.25,89.5
1345.09,89.5
1432.23,89.5
1525.02,89.5
1623.82,89.5
1729.02,89.5
1841.03,89.5
1960.31,89.5
2087.31,89.5
2222.54,89.5
2366.52,89.5
2519.84,89.5
2683.09,89.5
2856.92,89.5
3042.01,89.5
3239.09,89.5
3448.93,89.5
3672.38,89.5
3910.3,89.5
4163.63,89.5
4433.37,89.5
4720.59,89.5
5026.42,89.5
5352.06,89.5
5698.8,89.5
6068,89.5
6461.13,89.5
6879.72,89.5
7325.42,89.5
7800.01,89.5
8305.34,89.5
8843.41,89.5
9416.34,89.5
10026.39,89.4
10675.96,89.4
11367.61,89.3
12104.07,89.2
12888.24,89.1
13723.22,88.8
14612.29,88.4
15558.96,87.8
16566.97,87
17640.27,85.9
18783.12,84.6
20000,83
