# fk-br-21-pair sim 1U BR
freq,value
20,92.2
20.73,92.7
21.49,93.3
22.28,93.8
23.1,94.3
23.94,94.8
24.82,95.2
25.73,95.7
26.67,96.2
27.65,96.6
28.66,97
29.71,97.5
30.8,97.9
31.93,98.2
33.1,98.6
34.31,98.9
35.57,99.1
36.87,99.3
38.22,99.5
39.62,99.5
41.07,99.6
42.58,99.6
44.13,99.6
45.75,99.6
47.43,99.5
49.16,99.6
50.97,99.6
52.83,99.6
54.77,99.6
56.77,99.7
58.85,99.7
61.01,99.8
63.25,99.8
65.56,99.8
67.96,99.8
70.45,99.9
73.03,99.9
75.71,99.9
78.48,99.9
81.36,99.9
84.34,99.9
87.43,99.9
90.63,99.9
93.95,100
97.39,100
100.96,100
104.66,100
108.49,100
112.47,100
116.59,100
120.86,100
125.29,100
129.88,100
134.63,100
139.57,100
144.68,100
149.98,100
155.47,100
161.17,100
167.07,100
173.19,100
179.54,100
186.11,100
192.93,100
200,100
