# alt-18s hr SPL
freq,value
20,49.1
20.8,50.5
21.63,51.8
22.5,53.2
23.4,54.5
24.34,55.9
25.31,57.3
26.32,58.6
27.38,60
28.47,61.4
29.61,62.7
30.8,64.1
32.03,65.5
33.31,66.8
34.65,68.2
36.03,69.5
37.48,70.9
38.98,72.3
40.54,73.6
42.16,75
43.85,76.3
45.6,77.7
47.43,79
49.32,80.4
51.3,81.7
53.35,83.1
55.49,84.4
57.71,85.7
60.02,87
62.42,88.2
64.92,89.5
67.52,90.6
70.22,91.8
73.03,92.8
75.95,93.8
78.99,94.7
82.16,95.5
85.45,96.1
88.87,96.7
92.42,97.1
96.12,97.4
99.97,97.5
103.97,97.6
108.13,97.6
112.46,97.5
116.96,97.2
121.64,96.9
126.51,96.5
131.58,95.9
136.84,95.3
142.32,94.5
148.02,93.6
153.94,92.6
160.1,91.1
166.51,89.8
173.18,88.5
180.11,87.1
187.32,85.6
194.82,84.1
202.62,82.5
210.73,80.8
219.16,79.1
227.93,77.2
237.06,75.2
246.55,73.2
256.41,71.1
266.68,69
277.35,66.9
288.45,64.8
300,62.9
