# default s1 SPL
freq,value
20,59.6
20.8,61
21.63,62.3
22.5,63.7
23.4,65.1
24.34,66.4
25.31,67.8
26.32,69.1
27.38,70.5
28.47,71.9
29.61,73.2
30.8,74.6
32.03,75.9
33.31,77.3
34.65,78.7
36.03,80
37.48,81.4
38.98,82.7
40.54,84
42.16,85.3
43.85,86.7
45.6,87.9
47.43,89.2
49.32,90.4
51.3,91.6
53.35,92.7
55.49,93.8
57.71,94.8
60.02,95.7
62.42,96.4
64.92,97.1
67.52,97.7
70.22,98.1
73.03,98.5
75.95,98.7
78.99,98.9
82.16,98.9
85.45,99
88.87,98.9
92.42,98.8
96.12,98.6
99.97,98.3
103.97,98
108.13,97.6
112.46,97.1
116.96,96.5
121.64,95.8
126.51,94.9
131.58,94
136.84,92.9
142.32,92
148.02,90.7
153.94,89.2
160.1,87.6
166.51,85.9
173.18,84
180.11,82.2
187.32,80.3
194.82,78.4
202.62,76.5
210.73,74.7
219.16,72.9
227.93,71.1
237.06,69.3
246.55,67.3
256.41,65.3
266.68,63.2
277.35,61
288.45,58.8
300,56.7
