# alt-18s rew SPL
freq,value
35,61.9
36.92,63.8
38.94,66.2
41.07,68.3
43.33,70.4
45.7,72.8
48.2,74.9
50.84,77.1
53.63,79.7
56.57,81.4
59.67,83.7
62.94,85.9
66.39,88.3
70.02,90.1
73.86,91.9
77.91,93.9
82.18,95.3
86.68,96.8
91.43,97.6
96.44,98.5
101.72,99.1
107.3,99.5
113.18,100.1
119.38,100.3
125.92,100.4
132.82,100.1
140.1,100.2
147.77,100.3
155.87,100.4
164.41,100
173.42,100
182.92,99.9
192.95,100
203.52,100
214.67,99.8
226.43,98.9
238.84,98.5
251.93,98
265.73,97
280.29,96.4
295.65,95.2
311.85,93.5
328.94,92.3
346.96,89.9
365.97,87.8
386.03,85.2
407.18,82.8
429.49,80
453.02,77.7
477.85,74.8
504.03,72.3
531.65,69.5
560.78,66.3
591.51,63.7
623.92,60.8
658.1,58.6
694.16,55.8
732.2,53.5
772.32,50.8
814.64,48.4
859.28,46
906.36,43.5
956.02,39.9
1008.41,36.8
1063.66,34.1
1121.95,31.9
1183.42,29.7
1248.27,27.5
1316.66,24.5
1388.81,21.8
1464.91,18.9
1545.18,16.2
1629.84,14
1719.15,12
1813.35,9.4
1912.71,5.8
2017.52,2.6
2128.06,-0.2
2244.67,-2.9
2367.66,-7
2497.4,-9.7
2634.24,-11.7
2778.58,-15.6
2930.83,-18.7
3091.43,-20.9
3260.82,-24.2
3439.49,-26.8
3627.96,-29.2
3826.75,-32.7
4036.43,-34.7
4257.6,-38
4490.9,-40.4
4736.97,-43.8
4996.53,-46.2
5270.31,-49
5559.09,-52
5863.7,-54
6185,-57
6523.9,-58.8
6881.37,-59.7
7258.43,-60.7
7656.15,-62.4
8075.66,-63.9
8518.16,-65.6
8984.91,-67
9477.23,-68.1
9996.53,-69.5
10544.28,-71
11122.05,-72.9
11731.47,-73.8
12374.29,-75.1
13052.33,-76.9
13767.52,-78
14521.9,-79.2
15317.62,-81.1
16156.94,-82.4
17042.24,-83.5
17976.06,-84.9
18961.04,-86.8
20000,-87.8
