# default s1 SPL
freq,value
35,89.5
36.92,89.7
38.94,89.9
41.07,90.2
43.33,90.7
45.7,91.4
48.2,92.1
50.84,92.7
53.63,93.2
56.57,93.4
59.67,93.6
62.94,93.8
66.39,93.9
70.02,94
73.86,94.1
77.91,94.2
82.18,94.3
86.68,94.4
91.43,94.5
96.44,94.6
101.72,94.6
107.3,95
113.18,94.9
119.38,94.8
125.92,94.7
132.82,94.7
140.1,94.8
147.77,95
155.87,95.3
164.41,95.6
173.42,95.9
182.92,96.1
192.95,96.1
203.52,95.9
214.67,95.9
226.43,96.1
238.84,96.4
251.93,96.9
265.73,97.1
280.29,97.1
295.65,96.9
311.85,97
328.94,97.5
346.96,97.7
365.97,97.5
386.03,97.3
407.18,97.5
429.49,97.7
453.02,97.3
477.85,97
504.03,97.2
531.65,96.8
560.78,96.4
591.51,96.5
623.92,96.1
658.1,96.1
694.16,96.2
732.2,96.2
772.32,96.7
814.64,96.9
859.28,97.6
906.36,97.9
956.02,98.2
1008.41,98.6
1063.66,98.3
1121.95,98
1183.42,97.7
1248.27,97.2
1316.66,96.7
1388.81,96.7
1464.91,97.2
1545.18,97.9
1629.84,98.5
1719.15,98.5
1813.35,98
1912.71,97.3
2017.52,97
2128.06,97.3
2244.67,98.3
2367.66,98.6
2497.4,98
2634.24,97.1
2778.58,97.4
2930.83,98.5
3091.43,98.5
3260.82,97.4
3439.49,97.5
3627.96,98.5
3826.75,98
4036.43,97.2
4257.6,98.4
4490.9,98
4736.97,97.4
4996.53,98.6
5270.31,97.4
5559.09,98.2
5863.7,97.7
6185,98
6523.9,97.8
6881.37,98.1
7258.43,97.5
7656.15,98.4
8075.66,97.6
8518.16,97.8
8984.91,98.4
9477.23,97.8
9996.53,97.5
10544.28,97.6
11122.05,97.9
11731.47,98.1
12374.29,98
13052.33,97.9
13767.52,97.6
14521.9,97.1
15317.62,96.6
16156.94,96.5
17042.24,96
17976.06,94.7
18961.04,94.2
20000,92.5
