# spl 1u
freq,value
20,59.1
20.73,60.6
21.49,62.2
22.28,63.8
23.1,65.3
23.94,66.9
24.82,68.4
25.73,70
26.67,71.6
27.65,73.1
28.66,74.7
29.71,76.2
30.8,77.8
31.93,79.4
33.1,80.9
34.31,82.5
35.57,84
36.87,85.6
38.22,87.1
39.62,88.6
41.07,90.1
42.58,91.6
44.13,93
45.75,94.4
47.43,95.7
49.16,96.9
50.97,98
52.83,99
54.77,99.9
56.77,100.6
58.85,101.2
61.01,101.7
63.25,102
65.56,102.3
67.96,102.5
70.45,102.6
73.03,102.7
75.71,102.8
78.48,102.9
81.36,102.9
84.34,102.9
87.43,102.9
90.63,102.9
93.95,102.9
97.39,102.9
100.96,102.9
104.66,102.9
108.49,102.9
112.47,102.9
116.59,102.8
120.86,102.8
125.29,102.7
129.88,102.7
134.63,102.6
139.57,102.5
144.68,102.4
149.98,102.3
155.47,102.1
161.17,101.9
167.07,101.7
173.19,101.5
179.54,101.2
186.11,100.8
192.93,100.4
200,100
